Embedding-based	Giggle-legacy
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Enhancer	H1_Derived_Mesenchymal_Stem_Cells_Strong_transcription
H1_Cell_Line_Flanking_Bivalent_TSS_Enh	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
NH_A_Astrocytes_Bivalent_Enhancer	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_transcription
CD19_Primary_Cells_Cord_BI_Flanking_Bivalent_TSS_Enh	Osteoblasts_Genic_enhancers
NHEK_Epidermal_Keratinocytes_Bivalent_Enhancer	Mobilized_CD34_Primary_Cells_Female_ZNF_genes_and_repeats
Colonic_Mucosa_Flanking_Bivalent_TSS_Enh	Brain_Hippocampus_Middle_Strong_transcription
Pancreas_Flanking_Active_TSS	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Genic_enhancers
Fetal_Heart_Bivalent_Poised_TSS	Pancreas_Strong_transcription
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Enhancer	Muscle_Satellite_Cultured_Cells_Weak_transcription
Breast_vHMEC_Flanking_Active_TSS	Brain_Substantia_Nigra_Strong_transcription
Breast_Myoepithelial_Cells_Flanking_Bivalent_TSS_Enh	4star_Strong_transcription
Muscle_Satellite_Cultured_Cells_Bivalent_Poised_TSS	Gastric_Strong_transcription
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Enhancer	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Weak_transcription
CD19_Primary_Cells_Peripheral_UW_Flanking_Bivalent_TSS_Enh	CD34_Primary_Cells_Quiescent_Low
Fetal_Placenta_Flanking_Bivalent_TSS_Enh	Mobilized_CD34_Primary_Cells_Male_Strong_transcription
iPS_20b_Cell_Line_Flanking_Bivalent_TSS_Enh	IMR90_Cell_Line_Strong_transcription
Left_Ventricle_Bivalent_Enhancer	HUVEC_Umbilical_Vein_Endothelial_Cells_Genic_enhancers
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Bivalent_Poised_TSS	Fetal_Adrenal_Gland_Strong_transcription
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	Fetal_Heart_Strong_transcription
Fetal_Brain_Female_Flanking_Bivalent_TSS_Enh	H9_Cell_Line_Strong_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Enhancer	Fetal_Intestine_Large_Strong_transcription
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Bivalent_Enhancer	CD15_Primary_Cells_Strong_transcription
Pancreas_Bivalent_Poised_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_Genic_enhancers
Brain_Hippocampus_Middle_Bivalent_Enhancer	iPS_DF_6.9_Cell_Line_Strong_transcription
Brain_Cingulate_Gyrus_Bivalent_Enhancer	Peripheral_Blood_Mononuclear_Primary_Cells_Strong_transcription
Monocytes_CD14pp_RO01746_Bivalent_Poised_TSS	Breast_Myoepithelial_Cells_Strong_transcription
CD3_Primary_Cells_Cord_BI_Bivalent_Enhancer	CD19_Primary_Cells_Cord_BI_Quiescent_Low
Thymus_Flanking_Bivalent_TSS_Enh	HeLa_S3_Cervical_Carcinoma_Quiescent_Low
Osteoblasts_Bivalent_Enhancer	HMEC_Mammary_Epithelial_Transcr_at_gene_5_and_3
ES_I3_Cell_Line_Flanking_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Quiescent_Low
Breast_vHMEC_Bivalent_Enhancer	ES_WA7_Cell_Line_Strong_transcription
Fetal_Kidney_Flanking_Active_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Genic_enhancers
GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh	H1_BMP4_Derived_Trophoblast_Cultured_Cells_Strong_transcription
Fetal_Kidney_Bivalent_Enhancer	Mobilized_CD34_Primary_Cells_Female_Strong_transcription
Brain_Anterior_Caudate_Bivalent_Enhancer	Adipose_Nuclei_Strong_transcription
Brain_Germinal_Matrix_Bivalent_Enhancer	Lung_Strong_transcription
iPS_DF_19.11_Cell_Line_Bivalent_Poised_TSS	Monocytes_CD14pp_RO01746_Strong_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Poised_TSS	CD19_Primary_Cells_Peripheral_UW_Strong_transcription
NHLF_Lung_Fibroblasts_Bivalent_Enhancer	CD3_Primary_Cells_Cord_BI_Strong_transcription
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Bivalent_Enhancer	Dnd41_TCell_Leukemia_Active_TSS
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Poised_TSS	Left_Ventricle_Strong_transcription
Stomach_Smooth_Muscle_Bivalent_Enhancer	Muscle_Satellite_Cultured_Cells_Genic_enhancers
Pancreatic_Islets_Flanking_Active_TSS	H1_Cell_Line_Strong_transcription
Brain_Mid_Frontal_Lobe_Bivalent_Enhancer	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Strong_transcription
HUES48_Cell_Line_Flanking_Bivalent_TSS_Enh	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Strong_transcription
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Bivalent_Poised_TSS	CD19_Primary_Cells_Cord_BI_Strong_transcription
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Bivalent_TSS_Enh	Skeletal_Muscle_Female_Strong_transcription
Adult_Liver_Bivalent_Poised_TSS	CD34_Cultured_Cells_Strong_transcription
Rectal_Mucosa.Donor_29_Flanking_Bivalent_TSS_Enh	HepG2_Hepatocellular_Carcinoma_Strong_transcription
CD19_Primary_Cells_Cord_BI_Bivalent_Poised_TSS	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Strong_transcription
Stomach_Mucosa_Flanking_Active_TSS	CD34_Primary_Cells_Strong_transcription
Gastric_Bivalent_Poised_TSS	Fetal_Lung_Strong_transcription
HMEC_Mammary_Epithelial_Flanking_Bivalent_TSS_Enh	Duodenum_Mucosa_Strong_transcription
Thymus_Bivalent_Enhancer	CD14_Primary_Cells_Strong_transcription
Ovary_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Strong_transcription
Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer	CD56_Primary_Cells_Strong_transcription
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Bivalent_Poised_TSS	HUES48_Cell_Line_Strong_transcription
Colonic_Mucosa_Bivalent_Enhancer	Fetal_Placenta_Strong_transcription
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Bivalent_Poised_TSS	Thymus_Strong_transcription
HUES64_Cell_Line_Flanking_Bivalent_TSS_Enh	Breast_vHMEC_Active_TSS
Rectal_Mucosa.Donor_29_Bivalent_Enhancer	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Strong_transcription
Colon_Smooth_Muscle_Bivalent_Enhancer	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Strong_transcription
Breast_vHMEC_Bivalent_Poised_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Strong_transcription
Duodenum_Smooth_Muscle_Bivalent_Enhancer	HUES6_Cell_Line_Strong_transcription
Fetal_Brain_Female_Bivalent_Enhancer	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Strong_transcription
A549_EtOH_0.02pct_Lung_Carcinoma_Bivalent_Enhancer	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Strong_transcription
Lung_Bivalent_Poised_TSS	iPS_20b_Cell_Line_Strong_transcription
HMEC_Mammary_Epithelial_Bivalent_Enhancer	CD4pp_CD25pp_CD127__Treg_Primary_Cells_Strong_transcription
Fetal_Intestine_Large_Flanking_Bivalent_TSS_Enh	Colon_Smooth_Muscle_Strong_transcription
Muscle_Satellite_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Adrenal_Gland_Quiescent_Low
Gastric_Bivalent_Enhancer	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Strong_transcription
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Bivalent_Enhancer	Colonic_Mucosa_Strong_transcription
iPS_15b_Cell_Line_Flanking_Bivalent_TSS_Enh	iPS_18_Cell_Line_Strong_transcription
CD4_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Strong_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Enhancer	CD3_Primary_Cells_Peripheral_UW_Strong_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Bivalent_Poised_TSS	Breast_vHMEC_Quiescent_Low
Brain_Substantia_Nigra_Bivalent_Enhancer	HUES64_Cell_Line_Strong_transcription
NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh	Dnd41_TCell_Leukemia_Strong_transcription
Ovary_Flanking_Active_TSS	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Strong_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Flanking_Bivalent_TSS_Enh	CD4_Naive_Primary_Cells_Strong_transcription
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Strong_transcription
Right_Ventricle_Flanking_Bivalent_TSS_Enh	Rectal_Mucosa.Donor_29_Strong_transcription
Adipose_Nuclei_Bivalent_Poised_TSS	CD8_Memory_Primary_Cells_Strong_transcription
Osteoblasts_Flanking_Bivalent_TSS_Enh	CD4_Memory_Primary_Cells_Strong_transcription
CD8_Memory_Primary_Cells_Bivalent_Poised_TSS	Sigmoid_Colon_Strong_transcription
4star_Flanking_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Weak_transcription
HSMM_Skeletal_Muscle_Myoblasts_Bivalent_Enhancer	Duodenum_Smooth_Muscle_Strong_transcription
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Active_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_ZNF_genes_and_repeats
Brain_Inferior_Temporal_Lobe_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__Th_Primary_Cells_Strong_transcription
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Bivalent_Poised_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Strong_transcription
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Active_TSS	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Strong_transcription
Brain_Cingulate_Gyrus_Flanking_Bivalent_TSS_Enh	NH_A_Astrocytes_Genic_enhancers
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Enhancer	Fetal_Lung_Quiescent_Low
Ovary_Bivalent_Enhancer	CD8_Naive_Primary_Cells_Strong_transcription
Esophagus_Flanking_Active_TSS	Fetal_Stomach_Quiescent_Low
Rectal_Smooth_Muscle_Bivalent_Enhancer	Fetal_Thymus_Strong_transcription
IMR90_Cell_Line_Flanking_Bivalent_TSS_Enh	GM12878_Lymphoblastoid_Strong_transcription
CD4_Naive_Primary_Cells_Bivalent_Poised_TSS	NHLF_Lung_Fibroblasts_Strong_transcription
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Bivalent_TSS_Enh	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Strong_transcription
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	K562_Leukemia_Strong_transcription
CD4_Memory_Primary_Cells_Bivalent_Poised_TSS	Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Strong_transcription
Neurosphere_Cultured_Cells_Cortex_Derived_Bivalent_Poised_TSS	Rectal_Mucosa.Donor_31_Strong_transcription
Small_Intestine_Bivalent_Enhancer	Esophagus_Strong_transcription
CD4_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Stomach_Mucosa_Strong_transcription
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Active_TSS	Breast_vHMEC_ZNF_genes_and_repeats
Rectal_Mucosa.Donor_31_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Weak_transcription
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Bivalent_Poised_TSS	Osteoblasts_Strong_transcription
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	CD34_Cultured_Cells_Quiescent_Low
Placenta_Amnion_Quiescent_Low	Sigmoid_Colon_Quiescent_Low
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Bivalent_Poised_TSS	ES_I3_Cell_Line_Strong_transcription
Colonic_Mucosa_Quiescent_Low	Fetal_Brain_Male_Strong_transcription
HUVEC_Umbilical_Vein_Endothelial_Cells_Bivalent_Poised_TSS	HeLa_S3_Cervical_Carcinoma_Genic_enhancers
CD3_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	Rectal_Smooth_Muscle_Strong_transcription
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Bivalent_Poised_TSS	Stomach_Smooth_Muscle_Quiescent_Low
CD8_Memory_Primary_Cells_Flanking_Bivalent_TSS_Enh	NHDF_Ad_Adult_Dermal_Fibroblasts_Strong_transcription
Dnd41_TCell_Leukemia_Bivalent_Poised_TSS	A549_EtOH_0.02pct_Lung_Carcinoma_Quiescent_Low
Psoas_Muscle_Flanking_Active_TSS	HSMM_Skeletal_Muscle_Myoblasts_Strong_transcription
CD34_Primary_Cells_Bivalent_Poised_TSS	CD3_Primary_Cells_Peripheral_UW_Quiescent_Low
Fetal_Lung_Flanking_Bivalent_TSS_Enh	A549_EtOH_0.02pct_Lung_Carcinoma_Strong_transcription
Placenta_Amnion_Bivalent_Poised_TSS	HUVEC_Umbilical_Vein_Endothelial_Cells_Strong_transcription
iPS_DF_19.11_Cell_Line_Flanking_Active_TSS	Placenta_Amnion_Strong_transcription
Brain_Anterior_Caudate_Flanking_Bivalent_TSS_Enh	HMEC_Mammary_Epithelial_ZNF_genes_and_repeats
Right_Ventricle_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Transcr_at_gene_5_and_3
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Bivalent_Poised_TSS	CD3_Primary_Cells_Cord_BI_Quiescent_Low
Pancreatic_Islets_Flanking_Bivalent_TSS_Enh	Muscle_Satellite_Cultured_Cells_Strong_transcription
CD14_Primary_Cells_Bivalent_Poised_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Quiescent_Low
Placenta_Amnion_Flanking_Active_TSS	Fetal_Kidney_Strong_transcription
Lung_Flanking_Active_TSS	Fetal_Muscle_Leg_Quiescent_Low
Left_Ventricle_Flanking_Active_TSS	IMR90_Cell_Line_Quiescent_Low
Spleen_Bivalent_Poised_TSS	Breast_vHMEC_Flanking_Active_TSS
ES_WA7_Cell_Line_Genic_enhancers	HeLa_S3_Cervical_Carcinoma_Strong_transcription
Right_Atrium_Flanking_Active_TSS	H9_Derived_Neuron_Cultured_Cells_Quiescent_Low
Rectal_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Transcr_at_gene_5_and_3
CD8_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	Breast_vHMEC_Heterochromatin
A549_EtOH_0.02pct_Lung_Carcinoma_Flanking_Bivalent_TSS_Enh	NHEK_Epidermal_Keratinocytes_Weak_transcription
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	H1_Derived_Mesenchymal_Stem_Cells_Quiescent_Low
Peripheral_Blood_Mononuclear_Primary_Cells_Bivalent_Enhancer	Fetal_Muscle_Trunk_Quiescent_Low
Colon_Smooth_Muscle_Flanking_Bivalent_TSS_Enh	Mobilized_CD34_Primary_Cells_Male_Quiescent_Low
H1_BMP4_Derived_Trophoblast_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Psoas_Muscle_Strong_transcription
Adult_Liver_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_ZNF_genes_and_repeats
CD56_Primary_Cells_Bivalent_Poised_TSS	NH_A_Astrocytes_Strong_transcription
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Neurosphere_Cultured_Cells_Cortex_Derived_Quiescent_Low
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Bivalent_Poised_TSS	Fetal_Intestine_Small_Quiescent_Low
Brain_Mid_Frontal_Lobe_Flanking_Bivalent_TSS_Enh	Monocytes_CD14pp_RO01746_Quiescent_Low
HMEC_Mammary_Epithelial_Bivalent_Poised_TSS	Breast_vHMEC_Weak_transcription
HeLa_S3_Cervical_Carcinoma_Bivalent_Enhancer	Right_Ventricle_Quiescent_Low
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Quiescent_Low
Esophagus_Flanking_Bivalent_TSS_Enh	Small_Intestine_Strong_transcription
Fetal_Brain_Male_Flanking_Bivalent_TSS_Enh	Brain_Angular_Gyrus_Quiescent_Low
Psoas_Muscle_Flanking_Bivalent_TSS_Enh	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Quiescent_Low
Spleen_Flanking_Active_TSS	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Strong_transcription
CD8_Memory_Primary_Cells_Quiescent_Low	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Strong_transcription
Right_Atrium_Bivalent_Enhancer	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Genic_enhancers
Gastric_Flanking_Active_TSS	Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Quiescent_Low
Brain_Substantia_Nigra_Flanking_Bivalent_TSS_Enh	Fetal_Intestine_Large_Quiescent_Low
HeLa_S3_Cervical_Carcinoma_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__Th_Primary_Cells_Quiescent_Low
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	NHDF_Ad_Adult_Dermal_Fibroblasts_Quiescent_Low
CD15_Primary_Cells_Bivalent_Poised_TSS	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Quiescent_Low
Brain_Angular_Gyrus_Flanking_Bivalent_TSS_Enh	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Genic_enhancers
Pancreatic_Islets_Bivalent_Enhancer	HMEC_Mammary_Epithelial_Weak_transcription
Fetal_Heart_Flanking_Bivalent_TSS_Enh	Breast_vHMEC_Strong_transcription
HeLa_S3_Cervical_Carcinoma_Bivalent_Poised_TSS	Skeletal_Muscle_Female_Quiescent_Low
CD4_Memory_Primary_Cells_Quiescent_Low	NHEK_Epidermal_Keratinocytes_Genic_enhancers
Ovary_Flanking_Bivalent_TSS_Enh	NHEK_Epidermal_Keratinocytes_Transcr_at_gene_5_and_3
NHLF_Lung_Fibroblasts_Flanking_Bivalent_TSS_Enh	Breast_vHMEC_Genic_enhancers
Psoas_Muscle_Bivalent_Enhancer	NHEK_Epidermal_Keratinocytes_Strong_transcription
ES_I3_Cell_Line_Flanking_Bivalent_TSS_Enh	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells_Quiescent_Low
Left_Ventricle_Flanking_Bivalent_TSS_Enh	Adipose_Nuclei_Quiescent_Low
CD4pp_CD25__Th_Primary_Cells_Bivalent_Poised_TSS	H9_Derived_Neuronal_Progenitor_Cultured_Cells_Quiescent_Low
Sigmoid_Colon_Flanking_Active_TSS	HMEC_Mammary_Epithelial_Genic_enhancers
H1_Derived_Mesenchymal_Stem_Cells_Flanking_Bivalent_TSS_Enh	iPS_18_Cell_Line_Quiescent_Low
HSMM_Skeletal_Muscle_Myoblasts_Flanking_Bivalent_TSS_Enh	CD4_Naive_Primary_Cells_Quiescent_Low
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	HUES64_Cell_Line_Quiescent_Low
H9_Cell_Line_Flanking_Active_TSS	H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Quiescent_Low
Pancreas_Bivalent_Enhancer	CD4_Memory_Primary_Cells_Quiescent_Low
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Active_TSS	iPS_DF_6.9_Cell_Line_Quiescent_Low
Placenta_Amnion_Flanking_Bivalent_TSS_Enh	CD8_Memory_Primary_Cells_Quiescent_Low
Aorta_Flanking_Active_TSS	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Quiescent_Low
Right_Atrium_Flanking_Bivalent_TSS_Enh	H1_Cell_Line_Quiescent_Low
CD19_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	HUES48_Cell_Line_Quiescent_Low
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Active_TSS	HMEC_Mammary_Epithelial_Strong_transcription
NHDF_Ad_Adult_Dermal_Fibroblasts_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Quiescent_Low
Mobilized_CD34_Primary_Cells_Female_Bivalent_Poised_TSS	Placenta_Amnion_Quiescent_Low
Aorta_Flanking_Bivalent_TSS_Enh	iPS_20b_Cell_Line_Quiescent_Low
Stomach_Mucosa_Flanking_Bivalent_TSS_Enh	Colon_Smooth_Muscle_Quiescent_Low
Mobilized_CD34_Primary_Cells_Male_Bivalent_Poised_TSS	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Quiescent_Low
iPS_DF_6.9_Cell_Line_Flanking_Active_TSS	Esophagus_Quiescent_Low
iPS_DF_6.9_Cell_Line_Flanking_Bivalent_TSS_Enh	Colonic_Mucosa_Quiescent_Low
Lung_Flanking_Bivalent_TSS_Enh	CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Quiescent_Low
Aorta_Bivalent_Enhancer	ES_I3_Cell_Line_Quiescent_Low
K562_Leukemia_Flanking_Bivalent_TSS_Enh	Rectal_Smooth_Muscle_Quiescent_Low
CD34_Cultured_Cells_Bivalent_Poised_TSS	CD8_Naive_Primary_Cells_Quiescent_Low
H9_Cell_Line_Flanking_Bivalent_TSS_Enh	Psoas_Muscle_Quiescent_Low
H1_Derived_Mesenchymal_Stem_Cells_Bivalent_Poised_TSS	Brain_Substantia_Nigra_Quiescent_Low
ES_WA7_Cell_Line_Flanking_Active_TSS	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Quiescent_Low
Small_Intestine_Flanking_Bivalent_TSS_Enh	Fetal_Kidney_Quiescent_Low
Small_Intestine_Flanking_Active_TSS	Brain_Anterior_Caudate_Quiescent_Low
Fetal_Kidney_Flanking_Bivalent_TSS_Enh	Thymus_Quiescent_Low
CD4_Naive_Primary_Cells_Quiescent_Low	iPS_15b_Cell_Line_Quiescent_Low
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	HUES6_Cell_Line_Quiescent_Low
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Quiescent_Low	HMEC_Mammary_Epithelial_Quiescent_Low
Spleen_Flanking_Bivalent_TSS_Enh	Brain_Mid_Frontal_Lobe_Quiescent_Low
Sigmoid_Colon_Flanking_Bivalent_TSS_Enh	hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Quiescent_Low
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Flanking_Bivalent_TSS_Enh	Fetal_Thymus_Quiescent_Low
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Bivalent_TSS_Enh	Brain_Inferior_Temporal_Lobe_Quiescent_Low
Breast_vHMEC_Flanking_Bivalent_TSS_Enh	ES_WA7_Cell_Line_Quiescent_Low
ES_WA7_Cell_Line_Flanking_Bivalent_TSS_Enh	Pancreatic_Islets_Quiescent_Low
